ticker,company_name,year,document_id,statement_type,relative_path
SGB,Ngân hàng TMCP Sài Gòn Công Thương,2018,SGB_financial_statements_2018_separate,separate,SGB/2018/SGB_financial_statements_2018_separate/SGB_financial_statements_2018_separate_extracted.txt
SGB,Ngân hàng TMCP Sài Gòn Công Thương,2019,SGB_financial_statements_2019_consolidated,consolidated,SGB/2019/SGB_financial_statements_2019_consolidated/SGB_financial_statements_2019_consolidated_extracted.txt
SGB,Ngân hàng TMCP Sài Gòn Công Thương,2019,SGB_financial_statements_2019_separate,separate,SGB/2019/SGB_financial_statements_2019_separate/SGB_financial_statements_2019_separate_extracted.txt
SGB,Ngân hàng TMCP Sài Gòn Công Thương,2020,SGB_financial_statements_2020_consolidated,consolidated,SGB/2020/SGB_financial_statements_2020_consolidated/SGB_financial_statements_2020_consolidated_extracted.txt
SGB,Ngân hàng TMCP Sài Gòn Công Thương,2020,SGB_financial_statements_2020_separate,separate,SGB/2020/SGB_financial_statements_2020_separate/SGB_financial_statements_2020_separate_extracted.txt
SGB,Ngân hàng TMCP Sài Gòn Công Thương,2021,SGB_financial_statements_2021_consolidated,consolidated,SGB/2021/SGB_financial_statements_2021_consolidated/SGB_financial_statements_2021_consolidated_extracted.txt
SGB,Ngân hàng TMCP Sài Gòn Công Thương,2021,SGB_financial_statements_2021_separate,separate,SGB/2021/SGB_financial_statements_2021_separate/SGB_financial_statements_2021_separate_extracted.txt
SGB,Ngân hàng TMCP Sài Gòn Công Thương,2022,SGB_financial_statements_2022_consolidated,consolidated,SGB/2022/SGB_financial_statements_2022_consolidated/SGB_financial_statements_2022_consolidated_extracted.txt
SGB,Ngân hàng TMCP Sài Gòn Công Thương,2022,SGB_financial_statements_2022_separate,separate,SGB/2022/SGB_financial_statements_2022_separate/SGB_financial_statements_2022_separate_extracted.txt
SGB,Ngân hàng TMCP Sài Gòn Công Thương,2023,SGB_financial_statements_2023_consolidated,consolidated,SGB/2023/SGB_financial_statements_2023_consolidated/SGB_financial_statements_2023_consolidated_extracted.txt
SGB,Ngân hàng TMCP Sài Gòn Công Thương,2023,SGB_financial_statements_2023_separate,separate,SGB/2023/SGB_financial_statements_2023_separate/SGB_financial_statements_2023_separate_extracted.txt
SGB,Ngân hàng TMCP Sài Gòn Công Thương,2024,SGB_financial_statements_2024_consolidated,consolidated,SGB/2024/SGB_financial_statements_2024_consolidated/SGB_financial_statements_2024_consolidated_extracted.txt
SGB,Ngân hàng TMCP Sài Gòn Công Thương,2024,SGB_financial_statements_2024_separate,separate,SGB/2024/SGB_financial_statements_2024_separate/SGB_financial_statements_2024_separate_extracted.txt
SGB,Ngân hàng TMCP Sài Gòn Công Thương,2025,SGB_financial_statements_2025_consolidated,consolidated,SGB/2025/SGB_financial_statements_2025_consolidated/SGB_financial_statements_2025_consolidated_extracted.txt
SGB,Ngân hàng TMCP Sài Gòn Công Thương,2025,SGB_financial_statements_2025_separate,separate,SGB/2025/SGB_financial_statements_2025_separate/SGB_financial_statements_2025_separate_extracted.txt
SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,2015,SHB_financial_statements_2015_consolidated,consolidated,SHB/2015/SHB_financial_statements_2015_consolidated/SHB_financial_statements_2015_consolidated_extracted.txt
SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,2015,SHB_financial_statements_2015_separate,separate,SHB/2015/SHB_financial_statements_2015_separate/SHB_financial_statements_2015_separate_extracted.txt
SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,2016,SHB_financial_statements_2016_consolidated,consolidated,SHB/2016/SHB_financial_statements_2016_consolidated/SHB_financial_statements_2016_consolidated_extracted.txt
SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,2016,SHB_financial_statements_2016_separate,separate,SHB/2016/SHB_financial_statements_2016_separate/SHB_financial_statements_2016_separate_extracted.txt
SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,2017,SHB_financial_statements_2017_consolidated,consolidated,SHB/2017/SHB_financial_statements_2017_consolidated/SHB_financial_statements_2017_consolidated_extracted.txt
SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,2017,SHB_financial_statements_2017_separate,separate,SHB/2017/SHB_financial_statements_2017_separate/SHB_financial_statements_2017_separate_extracted.txt
SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,2018,SHB_financial_statements_2018_consolidated,consolidated,SHB/2018/SHB_financial_statements_2018_consolidated/SHB_financial_statements_2018_consolidated_extracted.txt
SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,2018,SHB_financial_statements_2018_separate,separate,SHB/2018/SHB_financial_statements_2018_separate/SHB_financial_statements_2018_separate_extracted.txt
SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,2019,SHB_financial_statements_2019_consolidated,consolidated,SHB/2019/SHB_financial_statements_2019_consolidated/SHB_financial_statements_2019_consolidated_extracted.txt
SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,2019,SHB_financial_statements_2019_separate,separate,SHB/2019/SHB_financial_statements_2019_separate/SHB_financial_statements_2019_separate_extracted.txt
SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,2020,SHB_financial_statements_2020_consolidated,consolidated,SHB/2020/SHB_financial_statements_2020_consolidated/SHB_financial_statements_2020_consolidated_extracted.txt
SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,2020,SHB_financial_statements_2020_separate,separate,SHB/2020/SHB_financial_statements_2020_separate/SHB_financial_statements_2020_separate_extracted.txt
SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,2021,SHB_financial_statements_2021_consolidated,consolidated,SHB/2021/SHB_financial_statements_2021_consolidated/SHB_financial_statements_2021_consolidated_extracted.txt
SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,2021,SHB_financial_statements_2021_separate,separate,SHB/2021/SHB_financial_statements_2021_separate/SHB_financial_statements_2021_separate_extracted.txt
SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,2022,SHB_financial_statements_2022_consolidated,consolidated,SHB/2022/SHB_financial_statements_2022_consolidated/SHB_financial_statements_2022_consolidated_extracted.txt
SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,2022,SHB_financial_statements_2022_separate,separate,SHB/2022/SHB_financial_statements_2022_separate/SHB_financial_statements_2022_separate_extracted.txt
SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,2023,SHB_financial_statements_2023_consolidated,consolidated,SHB/2023/SHB_financial_statements_2023_consolidated/SHB_financial_statements_2023_consolidated_extracted.txt
SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,2023,SHB_financial_statements_2023_separate,separate,SHB/2023/SHB_financial_statements_2023_separate/SHB_financial_statements_2023_separate_extracted.txt
SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,2024,SHB_financial_statements_2024_consolidated,consolidated,SHB/2024/SHB_financial_statements_2024_consolidated/SHB_financial_statements_2024_consolidated_extracted.txt
SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,2024,SHB_financial_statements_2024_separate,separate,SHB/2024/SHB_financial_statements_2024_separate/SHB_financial_statements_2024_separate_extracted.txt
SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,2025,SHB_financial_statements_2025_consolidated,consolidated,SHB/2025/SHB_financial_statements_2025_consolidated/SHB_financial_statements_2025_consolidated_extracted.txt
SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,2025,SHB_financial_statements_2025_separate,separate,SHB/2025/SHB_financial_statements_2025_separate/SHB_financial_statements_2025_separate_extracted.txt
SJG,Tổng Công ty Sông Đà - CTCP,2018,SJG_financial_statements_2018_aggregated,aggregated,SJG/2018/SJG_financial_statements_2018_aggregated/SJG_financial_statements_2018_aggregated_extracted.txt
SJG,Tổng Công ty Sông Đà - CTCP,2018,SJG_financial_statements_2018_consolidated,consolidated,SJG/2018/SJG_financial_statements_2018_consolidated/SJG_financial_statements_2018_consolidated_extracted.txt
SJG,Tổng Công ty Sông Đà - CTCP,2019,SJG_financial_statements_2019_consolidated,consolidated,SJG/2019/SJG_financial_statements_2019_consolidated/SJG_financial_statements_2019_consolidated_extracted.txt
SJG,Tổng Công ty Sông Đà - CTCP,2019,SJG_financial_statements_2019_separate,separate,SJG/2019/SJG_financial_statements_2019_separate/SJG_financial_statements_2019_separate_extracted.txt
SJG,Tổng Công ty Sông Đà - CTCP,2020,SJG_financial_statements_2020_consolidated,consolidated,SJG/2020/SJG_financial_statements_2020_consolidated/SJG_financial_statements_2020_consolidated_extracted.txt
SJG,Tổng Công ty Sông Đà - CTCP,2020,SJG_financial_statements_2020_separate,separate,SJG/2020/SJG_financial_statements_2020_separate/SJG_financial_statements_2020_separate_extracted.txt
SJG,Tổng Công ty Sông Đà - CTCP,2021,SJG_financial_statements_2021_consolidated,consolidated,SJG/2021/SJG_financial_statements_2021_consolidated/SJG_financial_statements_2021_consolidated_extracted.txt
SJG,Tổng Công ty Sông Đà - CTCP,2021,SJG_financial_statements_2021_separate,separate,SJG/2021/SJG_financial_statements_2021_separate/SJG_financial_statements_2021_separate_extracted.txt
SJG,Tổng Công ty Sông Đà - CTCP,2022,SJG_financial_statements_2022_consolidated,consolidated,SJG/2022/SJG_financial_statements_2022_consolidated/SJG_financial_statements_2022_consolidated_extracted.txt
SJG,Tổng Công ty Sông Đà - CTCP,2022,SJG_financial_statements_2022_separate,separate,SJG/2022/SJG_financial_statements_2022_separate/SJG_financial_statements_2022_separate_extracted.txt
SJG,Tổng Công ty Sông Đà - CTCP,2023,SJG_financial_statements_2023_consolidated,consolidated,SJG/2023/SJG_financial_statements_2023_consolidated/SJG_financial_statements_2023_consolidated_extracted.txt
SJG,Tổng Công ty Sông Đà - CTCP,2023,SJG_financial_statements_2023_separate,separate,SJG/2023/SJG_financial_statements_2023_separate/SJG_financial_statements_2023_separate_extracted.txt
SJG,Tổng Công ty Sông Đà - CTCP,2024,SJG_financial_statements_2024_aggregated,aggregated,SJG/2024/SJG_financial_statements_2024_aggregated/SJG_financial_statements_2024_aggregated_extracted.txt
SJG,Tổng Công ty Sông Đà - CTCP,2024,SJG_financial_statements_2024_consolidated,consolidated,SJG/2024/SJG_financial_statements_2024_consolidated/SJG_financial_statements_2024_consolidated_extracted.txt
SJG,Tổng Công ty Sông Đà - CTCP,2025,SJG_financial_statements_2025_aggregated,aggregated,SJG/2025/SJG_financial_statements_2025_aggregated/SJG_financial_statements_2025_aggregated_extracted.txt
SJG,Tổng Công ty Sông Đà - CTCP,2025,SJG_financial_statements_2025_consolidated,consolidated,SJG/2025/SJG_financial_statements_2025_consolidated/SJG_financial_statements_2025_consolidated_extracted.txt
SNZ,Tổng Công ty cổ phần Phát triển Khu Công nghiệp,2017,SNZ_financial_statements_2017_consolidated,consolidated,SNZ/2017/SNZ_financial_statements_2017_consolidated/SNZ_financial_statements_2017_consolidated_extracted.txt
SNZ,Tổng Công ty cổ phần Phát triển Khu Công nghiệp,2017,SNZ_financial_statements_2017_separate,separate,SNZ/2017/SNZ_financial_statements_2017_separate/SNZ_financial_statements_2017_separate_extracted.txt
SNZ,Tổng Công ty cổ phần Phát triển Khu Công nghiệp,2018,SNZ_financial_statements_2018_consolidated,consolidated,SNZ/2018/SNZ_financial_statements_2018_consolidated/SNZ_financial_statements_2018_consolidated_extracted.txt
SNZ,Tổng Công ty cổ phần Phát triển Khu Công nghiệp,2018,SNZ_financial_statements_2018_separate,separate,SNZ/2018/SNZ_financial_statements_2018_separate/SNZ_financial_statements_2018_separate_extracted.txt
SNZ,Tổng Công ty cổ phần Phát triển Khu Công nghiệp,2019,SNZ_financial_statements_2019_consolidated,consolidated,SNZ/2019/SNZ_financial_statements_2019_consolidated/SNZ_financial_statements_2019_consolidated_extracted.txt
SNZ,Tổng Công ty cổ phần Phát triển Khu Công nghiệp,2019,SNZ_financial_statements_2019_separate,separate,SNZ/2019/SNZ_financial_statements_2019_separate/SNZ_financial_statements_2019_separate_extracted.txt
SNZ,Tổng Công ty cổ phần Phát triển Khu Công nghiệp,2020,SNZ_financial_statements_2020_consolidated,consolidated,SNZ/2020/SNZ_financial_statements_2020_consolidated/SNZ_financial_statements_2020_consolidated_extracted.txt
SNZ,Tổng Công ty cổ phần Phát triển Khu Công nghiệp,2020,SNZ_financial_statements_2020_separate,separate,SNZ/2020/SNZ_financial_statements_2020_separate/SNZ_financial_statements_2020_separate_extracted.txt
SNZ,Tổng Công ty cổ phần Phát triển Khu Công nghiệp,2021,SNZ_financial_statements_2021_consolidated,consolidated,SNZ/2021/SNZ_financial_statements_2021_consolidated/SNZ_financial_statements_2021_consolidated_extracted.txt
SNZ,Tổng Công ty cổ phần Phát triển Khu Công nghiệp,2021,SNZ_financial_statements_2021_separate,separate,SNZ/2021/SNZ_financial_statements_2021_separate/SNZ_financial_statements_2021_separate_extracted.txt
SNZ,Tổng Công ty cổ phần Phát triển Khu Công nghiệp,2022,SNZ_financial_statements_2022_consolidated,consolidated,SNZ/2022/SNZ_financial_statements_2022_consolidated/SNZ_financial_statements_2022_consolidated_extracted.txt
SNZ,Tổng Công ty cổ phần Phát triển Khu Công nghiệp,2022,SNZ_financial_statements_2022_separate,separate,SNZ/2022/SNZ_financial_statements_2022_separate/SNZ_financial_statements_2022_separate_extracted.txt
SNZ,Tổng Công ty cổ phần Phát triển Khu Công nghiệp,2023,SNZ_financial_statements_2023_consolidated,consolidated,SNZ/2023/SNZ_financial_statements_2023_consolidated/SNZ_financial_statements_2023_consolidated_extracted.txt
SNZ,Tổng Công ty cổ phần Phát triển Khu Công nghiệp,2023,SNZ_financial_statements_2023_separate,separate,SNZ/2023/SNZ_financial_statements_2023_separate/SNZ_financial_statements_2023_separate_extracted.txt
SNZ,Tổng Công ty cổ phần Phát triển Khu Công nghiệp,2024,SNZ_financial_statements_2024_consolidated,consolidated,SNZ/2024/SNZ_financial_statements_2024_consolidated/SNZ_financial_statements_2024_consolidated_extracted.txt
SNZ,Tổng Công ty cổ phần Phát triển Khu Công nghiệp,2024,SNZ_financial_statements_2024_separate,separate,SNZ/2024/SNZ_financial_statements_2024_separate/SNZ_financial_statements_2024_separate_extracted.txt
SNZ,Tổng Công ty cổ phần Phát triển Khu Công nghiệp,2025,SNZ_financial_statements_2025_consolidated,consolidated,SNZ/2025/SNZ_financial_statements_2025_consolidated/SNZ_financial_statements_2025_consolidated_extracted.txt
SNZ,Tổng Công ty cổ phần Phát triển Khu Công nghiệp,2025,SNZ_financial_statements_2025_separate,separate,SNZ/2025/SNZ_financial_statements_2025_separate/SNZ_financial_statements_2025_separate_extracted.txt
SSB,Ngân hàng TMCP Đông Nam Á,2020,SSB_financial_statements_2020_consolidated,consolidated,SSB/2020/SSB_financial_statements_2020_consolidated/SSB_financial_statements_2020_consolidated_extracted.txt
SSB,Ngân hàng TMCP Đông Nam Á,2020,SSB_financial_statements_2020_separate,separate,SSB/2020/SSB_financial_statements_2020_separate/SSB_financial_statements_2020_separate_extracted.txt
SSB,Ngân hàng TMCP Đông Nam Á,2021,SSB_financial_statements_2021_consolidated,consolidated,SSB/2021/SSB_financial_statements_2021_consolidated/SSB_financial_statements_2021_consolidated_extracted.txt
SSB,Ngân hàng TMCP Đông Nam Á,2021,SSB_financial_statements_2021_separate,separate,SSB/2021/SSB_financial_statements_2021_separate/SSB_financial_statements_2021_separate_extracted.txt
SSB,Ngân hàng TMCP Đông Nam Á,2022,SSB_financial_statements_2022_consolidated,consolidated,SSB/2022/SSB_financial_statements_2022_consolidated/SSB_financial_statements_2022_consolidated_extracted.txt
SSB,Ngân hàng TMCP Đông Nam Á,2022,SSB_financial_statements_2022_separate,separate,SSB/2022/SSB_financial_statements_2022_separate/SSB_financial_statements_2022_separate_extracted.txt
SSB,Ngân hàng TMCP Đông Nam Á,2023,SSB_financial_statements_2023_consolidated,consolidated,SSB/2023/SSB_financial_statements_2023_consolidated/SSB_financial_statements_2023_consolidated_extracted.txt
SSB,Ngân hàng TMCP Đông Nam Á,2023,SSB_financial_statements_2023_separate,separate,SSB/2023/SSB_financial_statements_2023_separate/SSB_financial_statements_2023_separate_extracted.txt
SSB,Ngân hàng TMCP Đông Nam Á,2024,SSB_financial_statements_2024_consolidated,consolidated,SSB/2024/SSB_financial_statements_2024_consolidated/SSB_financial_statements_2024_consolidated_extracted.txt
SSB,Ngân hàng TMCP Đông Nam Á,2024,SSB_financial_statements_2024_separate,separate,SSB/2024/SSB_financial_statements_2024_separate/SSB_financial_statements_2024_separate_extracted.txt
SSB,Ngân hàng TMCP Đông Nam Á,2025,SSB_financial_statements_2025_consolidated,consolidated,SSB/2025/SSB_financial_statements_2025_consolidated/SSB_financial_statements_2025_consolidated_extracted.txt
SSB,Ngân hàng TMCP Đông Nam Á,2025,SSB_financial_statements_2025_separate,separate,SSB/2025/SSB_financial_statements_2025_separate/SSB_financial_statements_2025_separate_extracted.txt
SSH,CTCP Phát triển Sunshine Homes,2020,SSH_financial_statements_2020_consolidated,consolidated,SSH/2020/SSH_financial_statements_2020_consolidated/SSH_financial_statements_2020_consolidated_extracted.txt
SSH,CTCP Phát triển Sunshine Homes,2020,SSH_financial_statements_2020_separate,separate,SSH/2020/SSH_financial_statements_2020_separate/SSH_financial_statements_2020_separate_extracted.txt
SSH,CTCP Phát triển Sunshine Homes,2021,SSH_financial_statements_2021_consolidated,consolidated,SSH/2021/SSH_financial_statements_2021_consolidated/SSH_financial_statements_2021_consolidated_extracted.txt
SSH,CTCP Phát triển Sunshine Homes,2021,SSH_financial_statements_2021_separate,separate,SSH/2021/SSH_financial_statements_2021_separate/SSH_financial_statements_2021_separate_extracted.txt
SSH,CTCP Phát triển Sunshine Homes,2022,SSH_financial_statements_2022_consolidated,consolidated,SSH/2022/SSH_financial_statements_2022_consolidated/SSH_financial_statements_2022_consolidated_extracted.txt
SSH,CTCP Phát triển Sunshine Homes,2022,SSH_financial_statements_2022_separate,separate,SSH/2022/SSH_financial_statements_2022_separate/SSH_financial_statements_2022_separate_extracted.txt
SSH,CTCP Phát triển Sunshine Homes,2023,SSH_financial_statements_2023_consolidated,consolidated,SSH/2023/SSH_financial_statements_2023_consolidated/SSH_financial_statements_2023_consolidated_extracted.txt
SSH,CTCP Phát triển Sunshine Homes,2023,SSH_financial_statements_2023_separate,separate,SSH/2023/SSH_financial_statements_2023_separate/SSH_financial_statements_2023_separate_extracted.txt
SSH,CTCP Phát triển Sunshine Homes,2024,SSH_2024_financial_statement_explanations_1,other,SSH/2024/SSH_2024_financial_statement_explanations_1/SSH_2024_financial_statement_explanations_1_extracted.txt
SSH,CTCP Phát triển Sunshine Homes,2024,SSH_2024_financial_statement_explanations_2,other,SSH/2024/SSH_2024_financial_statement_explanations_2/SSH_2024_financial_statement_explanations_2_extracted.txt
SSH,CTCP Phát triển Sunshine Homes,2024,SSH_financial_statements_2024_consolidated,consolidated,SSH/2024/SSH_financial_statements_2024_consolidated/SSH_financial_statements_2024_consolidated_extracted.txt
SSH,CTCP Phát triển Sunshine Homes,2024,SSH_financial_statements_2024_separate,separate,SSH/2024/SSH_financial_statements_2024_separate/SSH_financial_statements_2024_separate_extracted.txt
SSH,CTCP Phát triển Sunshine Homes,2025,SSH_2025_financial_statement_explanations_1,other,SSH/2025/SSH_2025_financial_statement_explanations_1/SSH_2025_financial_statement_explanations_1_extracted.txt
SSH,CTCP Phát triển Sunshine Homes,2025,SSH_2025_financial_statement_explanations_2,other,SSH/2025/SSH_2025_financial_statement_explanations_2/SSH_2025_financial_statement_explanations_2_extracted.txt
SSH,CTCP Phát triển Sunshine Homes,2025,SSH_financial_statements_2025_consolidated,consolidated,SSH/2025/SSH_financial_statements_2025_consolidated/SSH_financial_statements_2025_consolidated_extracted.txt
SSH,CTCP Phát triển Sunshine Homes,2025,SSH_financial_statements_2025_separate,separate,SSH/2025/SSH_financial_statements_2025_separate/SSH_financial_statements_2025_separate_extracted.txt
SSI,CTCP Chứng khoán SSI,2015,SSI_financial_statements_2015_consolidated,consolidated,SSI/2015/SSI_financial_statements_2015_consolidated/SSI_financial_statements_2015_consolidated_extracted.txt
SSI,CTCP Chứng khoán SSI,2015,SSI_financial_statements_2015_separate,separate,SSI/2015/SSI_financial_statements_2015_separate/SSI_financial_statements_2015_separate_extracted.txt
SSI,CTCP Chứng khoán SSI,2016,SSI_financial_statements_2016_consolidated,consolidated,SSI/2016/SSI_financial_statements_2016_consolidated/SSI_financial_statements_2016_consolidated_extracted.txt
SSI,CTCP Chứng khoán SSI,2016,SSI_financial_statements_2016_separate,separate,SSI/2016/SSI_financial_statements_2016_separate/SSI_financial_statements_2016_separate_extracted.txt
SSI,CTCP Chứng khoán SSI,2017,SSI_financial_statements_2017_consolidated,consolidated,SSI/2017/SSI_financial_statements_2017_consolidated/SSI_financial_statements_2017_consolidated_extracted.txt
SSI,CTCP Chứng khoán SSI,2017,SSI_financial_statements_2017_separate,separate,SSI/2017/SSI_financial_statements_2017_separate/SSI_financial_statements_2017_separate_extracted.txt
SSI,CTCP Chứng khoán SSI,2018,SSI_financial_statements_2018_consolidated,consolidated,SSI/2018/SSI_financial_statements_2018_consolidated/SSI_financial_statements_2018_consolidated_extracted.txt
SSI,CTCP Chứng khoán SSI,2018,SSI_financial_statements_2018_separate,separate,SSI/2018/SSI_financial_statements_2018_separate/SSI_financial_statements_2018_separate_extracted.txt
SSI,CTCP Chứng khoán SSI,2019,SSI_financial_statements_2019_consolidated,consolidated,SSI/2019/SSI_financial_statements_2019_consolidated/SSI_financial_statements_2019_consolidated_extracted.txt
SSI,CTCP Chứng khoán SSI,2019,SSI_financial_statements_2019_separate,separate,SSI/2019/SSI_financial_statements_2019_separate/SSI_financial_statements_2019_separate_extracted.txt
SSI,CTCP Chứng khoán SSI,2020,SSI_financial_statements_2020_consolidated,consolidated,SSI/2020/SSI_financial_statements_2020_consolidated/SSI_financial_statements_2020_consolidated_extracted.txt
SSI,CTCP Chứng khoán SSI,2020,SSI_financial_statements_2020_separate,separate,SSI/2020/SSI_financial_statements_2020_separate/SSI_financial_statements_2020_separate_extracted.txt
SSI,CTCP Chứng khoán SSI,2021,SSI_financial_statements_2021_consolidated,consolidated,SSI/2021/SSI_financial_statements_2021_consolidated/SSI_financial_statements_2021_consolidated_extracted.txt
SSI,CTCP Chứng khoán SSI,2021,SSI_financial_statements_2021_separate,separate,SSI/2021/SSI_financial_statements_2021_separate/SSI_financial_statements_2021_separate_extracted.txt
SSI,CTCP Chứng khoán SSI,2022,SSI_financial_statements_2022_consolidated,consolidated,SSI/2022/SSI_financial_statements_2022_consolidated/SSI_financial_statements_2022_consolidated_extracted.txt
SSI,CTCP Chứng khoán SSI,2022,SSI_financial_statements_2022_separate,separate,SSI/2022/SSI_financial_statements_2022_separate/SSI_financial_statements_2022_separate_extracted.txt
SSI,CTCP Chứng khoán SSI,2023,SSI_financial_statements_2023_consolidated,consolidated,SSI/2023/SSI_financial_statements_2023_consolidated/SSI_financial_statements_2023_consolidated_extracted.txt
SSI,CTCP Chứng khoán SSI,2023,SSI_financial_statements_2023_separate,separate,SSI/2023/SSI_financial_statements_2023_separate/SSI_financial_statements_2023_separate_extracted.txt
SSI,CTCP Chứng khoán SSI,2024,SSI_financial_statements_2024_consolidated,consolidated,SSI/2024/SSI_financial_statements_2024_consolidated/SSI_financial_statements_2024_consolidated_extracted.txt
SSI,CTCP Chứng khoán SSI,2024,SSI_financial_statements_2024_separate,separate,SSI/2024/SSI_financial_statements_2024_separate/SSI_financial_statements_2024_separate_extracted.txt
SSI,CTCP Chứng khoán SSI,2025,SSI_financial_statements_2025_consolidated,consolidated,SSI/2025/SSI_financial_statements_2025_consolidated/SSI_financial_statements_2025_consolidated_extracted.txt
SSI,CTCP Chứng khoán SSI,2025,SSI_financial_statements_2025_separate,separate,SSI/2025/SSI_financial_statements_2025_separate/SSI_financial_statements_2025_separate_extracted.txt
STB,Ngân hàng TMCP Sài Gòn Tài Lộc,2015,STB_financial_statements_2015_consolidated,consolidated,STB/2015/STB_financial_statements_2015_consolidated/STB_financial_statements_2015_consolidated_extracted.txt
STB,Ngân hàng TMCP Sài Gòn Tài Lộc,2015,STB_financial_statements_2015_separate,separate,STB/2015/STB_financial_statements_2015_separate/STB_financial_statements_2015_separate_extracted.txt
STB,Ngân hàng TMCP Sài Gòn Tài Lộc,2016,STB_financial_statements_2016_consolidated,consolidated,STB/2016/STB_financial_statements_2016_consolidated/STB_financial_statements_2016_consolidated_extracted.txt
STB,Ngân hàng TMCP Sài Gòn Tài Lộc,2016,STB_financial_statements_2016_separate,separate,STB/2016/STB_financial_statements_2016_separate/STB_financial_statements_2016_separate_extracted.txt
STB,Ngân hàng TMCP Sài Gòn Tài Lộc,2017,STB_financial_statements_2017_consolidated,consolidated,STB/2017/STB_financial_statements_2017_consolidated/STB_financial_statements_2017_consolidated_extracted.txt
STB,Ngân hàng TMCP Sài Gòn Tài Lộc,2017,STB_financial_statements_2017_separate,separate,STB/2017/STB_financial_statements_2017_separate/STB_financial_statements_2017_separate_extracted.txt
STB,Ngân hàng TMCP Sài Gòn Tài Lộc,2018,STB_financial_statements_2018_consolidated,consolidated,STB/2018/STB_financial_statements_2018_consolidated/STB_financial_statements_2018_consolidated_extracted.txt
STB,Ngân hàng TMCP Sài Gòn Tài Lộc,2018,STB_financial_statements_2018_separate,separate,STB/2018/STB_financial_statements_2018_separate/STB_financial_statements_2018_separate_extracted.txt
STB,Ngân hàng TMCP Sài Gòn Tài Lộc,2019,STB_financial_statements_2019_consolidated,consolidated,STB/2019/STB_financial_statements_2019_consolidated/STB_financial_statements_2019_consolidated_extracted.txt
STB,Ngân hàng TMCP Sài Gòn Tài Lộc,2019,STB_financial_statements_2019_separate,separate,STB/2019/STB_financial_statements_2019_separate/STB_financial_statements_2019_separate_extracted.txt
STB,Ngân hàng TMCP Sài Gòn Tài Lộc,2020,STB_financial_statements_2020_consolidated,consolidated,STB/2020/STB_financial_statements_2020_consolidated/STB_financial_statements_2020_consolidated_extracted.txt
STB,Ngân hàng TMCP Sài Gòn Tài Lộc,2020,STB_financial_statements_2020_separate,separate,STB/2020/STB_financial_statements_2020_separate/STB_financial_statements_2020_separate_extracted.txt
STB,Ngân hàng TMCP Sài Gòn Tài Lộc,2021,STB_financial_statements_2021_consolidated,consolidated,STB/2021/STB_financial_statements_2021_consolidated/STB_financial_statements_2021_consolidated_extracted.txt
STB,Ngân hàng TMCP Sài Gòn Tài Lộc,2021,STB_financial_statements_2021_separate,separate,STB/2021/STB_financial_statements_2021_separate/STB_financial_statements_2021_separate_extracted.txt
STB,Ngân hàng TMCP Sài Gòn Tài Lộc,2022,STB_financial_statements_2022_consolidated,consolidated,STB/2022/STB_financial_statements_2022_consolidated/STB_financial_statements_2022_consolidated_extracted.txt
STB,Ngân hàng TMCP Sài Gòn Tài Lộc,2022,STB_financial_statements_2022_separate,separate,STB/2022/STB_financial_statements_2022_separate/STB_financial_statements_2022_separate_extracted.txt
STB,Ngân hàng TMCP Sài Gòn Tài Lộc,2023,STB_financial_statements_2023_consolidated,consolidated,STB/2023/STB_financial_statements_2023_consolidated/STB_financial_statements_2023_consolidated_extracted.txt
STB,Ngân hàng TMCP Sài Gòn Tài Lộc,2023,STB_financial_statements_2023_separate,separate,STB/2023/STB_financial_statements_2023_separate/STB_financial_statements_2023_separate_extracted.txt
STB,Ngân hàng TMCP Sài Gòn Tài Lộc,2024,STB_financial_statements_2024_consolidated,consolidated,STB/2024/STB_financial_statements_2024_consolidated/STB_financial_statements_2024_consolidated_extracted.txt
STB,Ngân hàng TMCP Sài Gòn Tài Lộc,2024,STB_financial_statements_2024_separate,separate,STB/2024/STB_financial_statements_2024_separate/STB_financial_statements_2024_separate_extracted.txt
