question_index,question_id,question,relevant_doc_count,relevant_table_count,evidence_count,evidence_variables,query_df_variables,query_uses_df,query_uses_dfs,query_assigns_result,query_length
797,797,"Trong năm 2019, số tiền ACV chi trả cho nhân viên nhiều hơn Vietjet bao nhiêu tỷ đồng?",0,0,0,,,False,False,False,0
798,798,Chênh lệch giá trị còn lại của tài sản cố định hữu hình (BCTC riêng) tính đến ngày 31/12/2022 giữa HHV và VSC là bao nhiêu tỷ đồng?,0,0,0,,,False,False,False,0
799,799,"Năm 2021, vốn chủ sở hữu của công ty mẹ Tập đoàn Xây dựng Hòa Bình chênh lệch bao nhiêu tỷ đồng so với công ty mẹ SAM Holdings?",0,0,0,,,False,False,False,0
800,800,Tính đến cuối năm 2022 thì công ty mẹ BIDV nợ các tổ chức tín dụng khác nhiều hơn công ty mẹ MSB mấy triệu thế nhỉ?,0,0,0,,,False,False,False,0
801,801,Hiệu số số dư nợ phải trả người bán ngắn hạn giữa CTCP Hàng không Vietjet và CTCP Container Việt Nam đến ngày 31/12/2016 là bao nhiêu tỷ đồng?,0,0,0,,,False,False,False,0
802,802,Chênh lệch tuyệt đối lãi cho vay chưa thu được giữa Ngân hàng TMCP Phát triển Thành phố Hồ Chí Minh và Ngân hàng TMCP Xuất nhập khẩu Việt Nam là bao nhiêu triệu đồng tính đến ngày 31/12/2024?,0,0,0,,,False,False,False,0
803,803,"Vào ngày 31/12/2015, công ty mẹ Ngân hàng TMCP Quân đội và công ty mẹ Ngân hàng TMCP Sài Gòn - Hà Nội có số dư tiền gửi tại Ngân hàng Nhà nước Việt Nam chênh lệch bao nhiêu triệu đồng?",0,0,0,,,False,False,False,0
804,804,"So với SCR, khoản tiền gửi có kỳ hạn tại ngân hàng của CRE vào thời điểm cuối năm 2023 cao hơn bao nhiêu tỷ đồng?",0,0,0,,,False,False,False,0
805,805,Chênh lệch tổng phải thu ngắn hạn từ các bên liên quan tại thời điểm cuối năm 2018 giữa hai công ty mẹ Địa ốc Sài Gòn Thương Tín và Đầu tư Phát triển Xây dựng là bao nhiêu tỷ đồng?,0,0,0,,,False,False,False,0
806,806,Sự chênh lệch về tỷ lệ biểu quyết trung bình của các công ty con giữa CTCP Đầu tư Nam Long và CTCP Địa ốc Sài Gòn Thương Tín trong năm 2020 là bao nhiêu %?,0,0,0,,,False,False,False,0
807,807,Chênh lệch dự phòng rủi ro chứng khoán sẵn sàng để bán giữa công ty mẹ Ngân hàng TMCP Sài Gòn - Hà Nội (SHB) và công ty mẹ Ngân hàng TMCP Đông Nam Á (SSB) đến ngày 31/12/2021 là bao nhiêu triệu đồng?,0,0,0,,,False,False,False,0
808,808,Chênh lệch tổng tài sản giữa Tổng công ty Phân bón Dầu khí Cà Mau và Tổng công ty Phân bón và Hóa chất Dầu khí vào cuối năm 2025 là bao nhiêu tỷ đồng?,0,0,0,,,False,False,False,0
809,809,Tính chênh lệch thuế thu nhập doanh nghiệp phải nộp trong năm 2025 giữa Công ty Cổ phần Thủy điện Đa Nhim - Hàm Thuận - Đa Mi (DNH) - công ty mẹ và Công ty Cổ phần Nhiệt điện Hải Phòng (HND) là bao nhiêu tỷ đồng?,0,0,0,,,False,False,False,0
810,810,Chênh lệch giữa chi phí lãi tiền gửi năm 2025 của công ty mẹ Ngân hàng TMCP Ngoại thương Việt Nam và chi phí lãi tiền gửi của công ty mẹ Ngân hàng TMCP Việt Nam Thịnh Vượng là bao nhiêu triệu đồng?,0,0,0,,,False,False,False,0
811,811,Tính chênh lệch lợi nhuận thuần sau thuế năm 2024 giữa CTCP Hoàng Anh Gia Lai và CTCP Nông nghiệp BAF Việt Nam là mấy tỷ đồng?,0,0,0,,,False,False,False,0
812,812,Chênh lệch giá trị còn lại của TSCĐ hữu hình cuối năm 2016 của CTCP Sữa Việt Nam so với Tổng Công ty cổ phần Bia - Rượu - Nước giải khát Sài Gòn là bao nhiêu nghìn tỷ đồng?,0,0,0,,,False,False,False,0
813,813,"Công ty mẹ ACV ghi nhận mức doanh thu thuần bán hàng và cung cấp dịch vụ cao nhất vào năm nào trong các mốc 2015, 2017, 2019 và 2023?",0,0,0,,,False,False,False,0
814,814,"Chi phí vỏ bình gas bình quân của Tổng Công ty Khí Việt Nam - CTCP (GAS) công ty mẹ qua các năm 2020, 2022 và 2024 là bao nhiêu tỷ đồng?",0,0,0,,,False,False,False,0
815,815,"Lãi thuần từ hoạt động kinh doanh ngoại hối cao nhất của Ngân hàng TMCP Phương Đông trong các năm 2017, 2020, 2021 và 2022 là bao nhiêu tỷ đồng?",0,0,0,,,False,False,False,0
816,816,"Tính trị bình quân dư nợ vay ngắn hạn cuối năm 2017, cuối năm 2020 và cuối năm 2022 của CTCP Tập đoàn Masan (MSN) theo đơn vị nghìn tỷ đồng.",0,0,0,,,False,False,False,0
817,817,"Tính tổng chi phí khấu hao nhà cửa trong năm của HPG công ty mẹ cho các năm 2015, 2019, 2022, 2023 và 2024, tính bằng tỷ đồng.",0,0,0,,,False,False,False,0
818,818,"Giá trị trung bình của tổng số dư dự phòng phải thu khó đòi cuối kỳ của FTS tại các mốc cuối năm 2018, 2020, 2021, 2023 và 2024 là bao nhiêu triệu đồng?",0,0,0,,,False,False,False,0
819,819,"Giá trị trung bình của chi phí trích lập dự phòng rủi ro tín dụng (cho vay khách hàng) năm 2024 ở mức công ty mẹ của Ngân hàng TMCP Hàng hải Việt Nam (MSB), Ngân hàng TMCP Đầu tư và Phát triển Việt Nam (BID) và Ngân hàng TMCP An Bình (ABB) là bao nhiêu, đơn vị tỷ đồng?",0,0,0,,,False,False,False,0
820,820,"Tổng doanh thu hoạt động tài chính trung bình của Tổng Công ty cổ phần Phát triển Khu Công nghiệp công ty mẹ trong các năm 2018, 2019, 2020, 2021 và 2022 là mấy trăm tỷ đồng?",0,0,0,,,False,False,False,0
821,821,"Tính tỷ trọng trung bình dư nợ cho vay ngành bất động sản của Ngân hàng TMCP Phương Đông (OCB) công ty mẹ tại các mốc đến ngày 31/12/2017, 31/12/2020, 31/12/2024 và 31/12/2025 là bao nhiêu %?",0,0,0,,,False,False,False,0
822,822,"Chỉ tiêu Thu nhập khác của ASM ở dữ liệu công ty mẹ đạt mức cao nhất vào năm nào trong giai đoạn 2016, 2021, 2022 và 2024?",0,0,0,,,False,False,False,0
823,823,"Trong các năm 2019, 2021, 2024 và 2025, CTCP Tập đoàn Hoa Sen (mã HSG) có bao nhiêu năm ghi nhận số tiền trích lập quỹ khen thưởng, phúc lợi nhiều hơn 40 tỷ đồng trong năm?",0,0,0,,,False,False,False,0
824,824,"Số lượng trung bình cổ phiếu phổ thông đang lưu hành của CTCP Hàng không Vietjet (VJC) vào cuối các năm 2016, 2019 và 2021 là bao nhiêu triệu cổ phiếu?",0,0,0,,,False,False,False,0
825,825,"Số dư khoản phải trả ngắn hạn cho Tập đoàn Điện lực Việt Nam của công ty mẹ Tổng Công ty Điện lực Dầu khí Việt Nam - CTCP vào cuối các năm 2017, 2018, 2021 và 2024 đạt mức cao nhất là bao nhiêu tỷ đồng?",0,0,0,,,False,False,False,0
826,826,"Năm nào trong giai đoạn 2016, 2019, 2020 và 2022, Tổng Công ty Phát triển Đô thị Kinh Bắc - CTCP có tỷ trọng giá vốn cho thuê dài hạn đất và cơ sở hạ tầng trên tổng giá vốn hàng bán và dịch vụ cung cấp cao nhất?",0,0,0,,,False,False,False,0
827,827,"Vào cuối năm 2019, số tiền trung bình chỉ tiêu Tổng thuế và các khoản phải nộp nhà nước của Tổng Công ty cổ phần Phát triển Khu Công nghiệp công ty mẹ, Tập đoàn VINGROUP - CTCP công ty mẹ, CTCP Dịch vụ Bất động sản Đất Xanh công ty mẹ và CTCP Đầu tư Hải Phát công ty mẹ là bao nhiêu tỷ đồng?",0,0,0,,,False,False,False,0
828,828,"Tỷ lệ dự phòng bù đắp rủi ro của ACB công ty mẹ có giá trị cao nhất trong các năm 2017, 2020, 2021, 2022, 2024 là bao nhiêu %?",0,0,0,,,False,False,False,0
829,829,"Năm nào TTF có mức Lợi nhuận khác cao nhất trong các năm 2016, 2017, 2023 và 2025?",0,0,0,,,False,False,False,0
830,830,"Tính giá trị trung bình của Tổng dư tiền mặt và vàng cuối kỳ công ty mẹ của Ngân hàng TMCP Sài Gòn Thương Tín (STB) cho các năm 2017, 2021 và 2022, đơn vị triệu đồng.",0,0,0,,,False,False,False,0
831,831,"Doanh thu hoạt động tài chính bình quân của DLG, VJC, ACV và VSC năm 2015 là bao nhiêu tỷ đồng?",0,0,0,,,False,False,False,0
832,832,"Năm nào có giá trị tiền và các khoản tương đương tiền cao nhất của công ty mẹ CTCP Hàng tiêu dùng Masan vào các năm 2017, 2018, 2019, 2022 và 2025?",0,0,0,,,False,False,False,0
833,833,"Tính tổng giá trị cổ tức nhận được của Tập đoàn Dệt May Việt Nam (VGT) công ty mẹ trong các năm 2016, 2024 và 2025 theo đơn vị trăm tỷ đồng.",0,0,0,,,False,False,False,0
834,834,"Doanh thu thuần cao nhất của Tổng Công ty Khí Việt Nam - CTCP trong các năm 2015, 2016, 2017 và 2025 là bao nhiêu nghìn tỷ đồng?",0,0,0,,,False,False,False,0
835,835,"Giá trị lớn nhất của tổng nợ vay dài hạn của FOX, công ty mẹ, trong các năm 2016, 2017, 2018, 2019 và 2020 là bao nhiêu tỷ đồng?",0,0,0,,,False,False,False,0
836,836,"Dựa trên dữ liệu công ty mẹ TTF, khoản dự phòng phải thu khó đòi được trích lập trong năm đạt mức cao nhất trong các mốc 2017, 2019, 2021 và 2025 là bao nhiêu tỷ đồng?",0,0,0,,,False,False,False,0
837,837,"Số năm tồn tại khoản mục Doanh thu chưa thực hiện liên quan đến nhà số 2 Điện Biên Phú/Phù của Tổng Công ty Lương thực Miền Nam - CTCP (VSF) tại các mốc năm 2018, 2019, 2021, 2022 và 2023 là bao nhiêu?",0,0,0,,,False,False,False,0
838,838,"Trong các mốc cuối năm 2017, 2018, 2020, 2021 và 2024, MSN có số dư Đầu tư tài chính dài hạn cao nhất là bao nhiêu nghìn tỷ đồng?",0,0,0,,,False,False,False,0
839,839,"Tỷ lệ dự phòng giảm giá hàng tồn kho bình quân của CTCP - Tổng Công ty Lọc hóa dầu Việt Nam qua các năm 2017, 2019, 2021, 2024 và 2025 là bao nhiêu %?",0,0,0,,,False,False,False,0
840,840,"Tính giá trị trung bình của tổng chi phí trả trước dài hạn vào các thời điểm cuối năm 2016, 2017, 2018, 2020 và 2024 đối với Công ty Cổ phần Tập đoàn Hòa Phát (HPG) – công ty mẹ theo đơn vị tỷ đồng.",0,0,0,,,False,False,False,0
841,841,"Năm nào có tổng chi phí trả trước dài hạn cuối năm lớn nhất của Tập đoàn Dệt May Việt Nam công ty mẹ trong các năm 2017, 2018, 2021, 2022 và 2023?",0,0,0,,,False,False,False,0
842,842,"CTCP Phát triển Bất động sản Phát Đạt (mã PDR) công ty mẹ có lợi nhuận trước thuế cao nhất vào năm nào trong số các năm 2015, 2018 và 2022?",0,0,0,,,False,False,False,0
843,843,"Tổng cộng cổ tức nhận được từ các khoản đầu tư của Công ty Tài chính Tổng hợp Cổ phần Điện lực (EVF) trong các năm 2020, 2022 và 2024 là bao nhiêu, đơn vị tính là Triệu đồng?",0,0,0,,,False,False,False,0
844,844,"Tỷ trọng vốn chủ sở hữu trung bình của CTCP Đầu tư Nam Long (NLG) trong các năm 2015, 2018 và 2024 là bao nhiêu %?",0,0,0,,,False,False,False,0
845,845,"Lãi cơ bản trên cổ phiếu (EPS) lớn nhất của Tập đoàn Bảo Việt (BVH) qua các năm tài chính 2017, 2019, 2022 và 2024 là bao nhiêu nghìn đồng/cổ phiếu?",0,0,0,,,False,False,False,0
846,846,"Tỷ lệ trung bình của hao mòn lũy kế trên nguyên giá của CTCP Tập đoàn Hà Đô (HDG) công ty mẹ trong các năm 2020, 2021, 2022, 2023 và 2025 là bao nhiêu phần trăm?",0,0,0,,,False,False,False,0
847,847,"Giá trị còn lại (giá trị thuần) Tài sản cố định vô hình cuối kỳ cao nhất của Công ty Cổ phần Đường Quảng Ngãi (QNS) là bao nhiêu tỷ đồng trong các năm 2019, 2020, 2021, 2023, 2024?",0,0,0,,,False,False,False,0
848,848,"Tổng chi phí xây dựng cơ bản dở dang cuối năm 2021 của CTCP Bluemarq Group, CTCP Dịch vụ Bất động sản Đất Xanh và CTCP Đầu tư Nam Long cộng lại là bao nhiêu tỷ đồng?",0,0,0,,,False,False,False,0
849,849,"Tỷ trọng chi phí khấu hao và phân bổ trong tổng chi phí sản xuất và kinh doanh theo yếu tố của Tổng Công ty cổ phần Bia - Rượu - Nước giải khát Sài Gòn đạt mức cao nhất trong các năm 2018, 2020, 2024 và 2025 là bao nhiêu phần trăm?",0,0,0,,,False,False,False,0
850,850,"Trong khoảng thời gian 2017, 2018, 2020, 2022 và 2024, CTCP Tập đoàn Kỹ nghệ gỗ Trường Thành có tổng giá vốn hàng bán và dịch vụ cung cấp cao nhất vào năm nào?",0,0,0,,,False,False,False,0
851,851,"Tổng số thuế thu nhập doanh nghiệp phải nộp trong năm của CTCP Tập đoàn GELEX (GEX) công ty mẹ tại các năm 2015, 2018, 2022 và 2025 là bao nhiêu tỷ đồng?",0,0,0,,,False,False,False,0
852,852,"Ngân hàng TMCP Đầu tư và Phát triển Việt Nam có số dư các khoản phải thu bên ngoài lớn nhất vào năm nào trong số các năm 2020, 2022, 2024 và 2025?",0,0,0,,,False,False,False,0
853,853,"Trong năm 2022, tỷ lệ vốn chủ sở hữu trên tổng nguồn vốn công ty mẹ của CTCP Thủy điện Đa Nhim - Hàm Thuận - Đa Mi (DNH), CTCP Điện Gia Lai (GEG) và Tổng Công ty Điện lực Dầu khí Việt Nam - CTCP (POW) có giá trị trung bình là bao nhiêu phần trăm?",0,0,0,,,False,False,False,0
854,854,"Trung bình doanh thu chưa thực hiện cuối kỳ của CTCP Đầu tư Nam Long (NLG) trong các năm tài chính 2020, 2021 và 2023 là mấy trăm tỷ đồng?",0,0,0,,,False,False,False,0
855,855,"CTCP Nông nghiệp Quốc tế Hoàng Anh Gia Lai (HNG) ghi nhận chi phí khấu hao tài sản ngưng sử dụng lớn hơn 0 đồng trong bao nhiêu năm trong số các năm 2015, 2016, 2021 và 2022?",0,0,0,,,False,False,False,0
856,856,"Lãi cơ bản trên cổ phiếu trung bình của Công ty CP Tập đoàn PC1 qua các năm tài chính 2015, 2020, 2022, 2023 và 2024 là bao nhiêu VNĐ/cổ phiếu?",0,0,0,,,False,False,False,0
857,857,Số dư cuối năm Quỹ khen thưởng và phúc lợi cao nhất của EIB trong giai đoạn từ năm 2016 đến năm 2018 là bao nhiêu tỷ đồng?,0,0,0,,,False,False,False,0
858,858,"Tổng giá trị chi phí bán hàng của công ty mẹ SAB, công ty mẹ DBC và công ty mẹ MCH vào năm 2017 là mấy nghìn tỷ đồng?",0,0,0,,,False,False,False,0
859,859,"CTCP - Tổng công ty Phân bón Dầu khí Cà Mau có số dư cuối năm quỹ khen thưởng, phúc lợi lớn nhất trong các năm 2022, 2023 và 2024 là bao nhiêu tỷ đồng?",0,0,0,,,False,False,False,0
860,860,"Trong các năm 2017, 2022 và 2023, tổng chi phí khác của CTCP Tập đoàn Đại Dương đạt giá trị cao nhất vào năm nào?",0,0,0,,,False,False,False,0
861,861,"Tính giá trị trung bình số lượng cổ phiếu phổ thông đang lưu hành của CTCP Tập đoàn Đại Dương (OGC), CTCP Sữa Việt Nam (VNM) và CTCP Nông nghiệp Quốc tế Hoàng Anh Gia Lai (HNG) cuối năm 2015, tính bằng đơn vị cổ phiếu.",0,0,0,,,False,False,False,0
862,862,"Tổng chi phí tài chính của CTCP Địa ốc Sài Gòn Thương Tín, Tổng Công ty cổ phần Đầu tư Phát triển Xây dựng, CTCP Bluemarq Group, Tổng Công ty Phát triển Đô thị Kinh Bắc - CTCP và CTCP Phát triển Hạ tầng Kỹ thuật trong năm 2016 là bao nhiêu tỷ đồng?",0,0,0,,,False,False,False,0
863,863,"Số năm mà CTCP Hoàng Anh Gia Lai (công ty mẹ) có số dư khoản phải trả ngắn hạn khác với Công ty TNHH MTV Kinh doanh Xuất nhập khẩu Hoàng Anh Gia Lai lớn hơn 0 trong các năm 2015, 2019 và 2021 là bao nhiêu?",0,0,0,,,False,False,False,0
864,864,"Số dư cuối kỳ Quỹ khen thưởng và phúc lợi của Ngân hàng TMCP Xuất nhập khẩu Việt Nam (EIB) năm 2017, 2019, 2021 và 2025 đạt giá trị cao nhất là mấy trăm tỷ đồng?",0,0,0,,,False,False,False,0
865,865,"Giá trị trung bình của tỷ lệ dự phòng phải thu khó đòi ngắn hạn trên tổng phải thu ngắn hạn từ khách hàng tại VIF, công ty mẹ, trong các năm 2017, 2020, 2021 và 2022 là bao nhiêu %?",0,0,0,,,False,False,False,0
866,866,"Với SJG, năm nào trong các mốc 2018, 2019, 2020, 2021 có tổng thuế và các khoản phải nộp Nhà nước lớn nhất?",0,0,0,,,False,False,False,0
867,867,"Giá trị trung bình tổng nợ phải trả cuối năm 2022, 2023 và 2025 của CTCP Đầu tư Hải Phát (HPX) là mấy nghìn tỷ đồng?",0,0,0,,,False,False,False,0
868,868,"Ngân hàng TMCP Ngoại thương Việt Nam có mức thuế TNDN hiện hành phải nộp trong năm lớn nhất là bao nhiêu tỷ đồng trong các năm 2015, 2017, 2018, 2022 và 2023?",0,0,0,,,False,False,False,0
869,869,"Tổng lưu chuyển tiền thuần từ hoạt động tài chính của công ty mẹ Ngân hàng TMCP Quốc Dân (NVB) trong các năm 2015, 2016, 2019, 2024 và 2025 là bao nhiêu nghìn tỷ đồng?",0,0,0,,,False,False,False,0
870,870,"Tổng Công ty cổ phần Bia - Rượu - Nước giải khát Sài Gòn (SAB) có số năm lưu chuyển tiền ròng từ hoạt động đầu tư âm là bao nhiêu trong các năm 2022, 2023 và 2024?",0,0,0,,,False,False,False,0
871,871,"Số tiền trích lập vào Quỹ khen thưởng, phúc lợi trong năm của Công ty CP Tập đoàn Thủy sản Minh Phú đạt mức cao nhất trong các năm 2019, 2022, 2023 và 2024 là mấy tỷ đồng?",0,0,0,,,False,False,False,0
872,872,"Giá trị trung bình cộng của giá trị còn lại của tài sản cố định vô hình vào cuối năm 2021, 2022, 2023 và 2025 của Công ty Tài chính Tổng hợp Cổ phần Điện lực (mã EVF) là bao nhiêu tỷ đồng?",0,0,0,,,False,False,False,0
873,873,"Tổng chi phí thuế thu nhập doanh nghiệp cao nhất của Công ty Cổ phần Bluemarq Group trong các năm 2017, 2018, 2021, 2023, 2025 là bao nhiêu tỷ đồng?",0,0,0,,,False,False,False,0
874,874,"VNM có giá trị còn lại của tài sản cố định hữu hình lớn nhất vào cuối năm nào trong các mốc 2015, 2016, 2021, 2023 và 2025?",0,0,0,,,False,False,False,0
875,875,"Giá trị trung bình tổng tài sản của Ngân hàng TMCP Sài Gòn Tài Lộc công ty mẹ trong các năm 2016, 2017, 2022 và 2025 là bao nhiêu nghìn tỷ đồng?",0,0,0,,,False,False,False,0
876,876,"Trong các năm 2017, 2019, 2021 và 2022, năm nào ACV có chỉ tiêu Chi phí lãi vay lớn nhất?",0,0,0,,,False,False,False,0
877,877,"Năm nào có tỷ trọng chi phí lãi tiền gửi trong tổng chi phí lãi (%) cao nhất của HDB trong các năm 2023, 2024 và 2025?",0,0,0,,,False,False,False,0
878,878,"Năm nào trong giai đoạn 2015, 2017 và 2019 ghi nhận giá trị còn lại cuối năm của bất động sản đầu tư (nhà xưởng) lớn nhất của KBC?",0,0,0,,,False,False,False,0
879,879,"Với công ty mẹ VNM, năm nào trong các mốc 2019, 2022, 2023, 2024 và 2025 ghi nhận giá trị thuế thu nhập doanh nghiệp đã nộp cao nhất?",0,0,0,,,False,False,False,0
880,880,"Tính trung bình tỷ trọng trái phiếu Chính phủ trong tổng chứng khoán nợ của MBB công ty mẹ, MSB công ty mẹ và STB công ty mẹ trong năm 2022 là bao nhiêu %?",0,0,0,,,False,False,False,0
881,881,"Giá trị trung bình tỷ lệ hao mòn lũy kế so với nguyên giá tài sản cố định hữu hình của CTCP Nhiệt điện Hải Phòng (HND) trong các năm 2016, 2018, 2019, 2020 và 2021 là bao nhiêu (%)?",0,0,0,,,False,False,False,0
882,882,"Tính giá trị trung bình của tỷ lệ phần trăm khoản tiền thuê phải thu trong tương lai đến hạn dưới 1 năm so với tổng giá trị tiền thuê trong tương lai phải thu cho 4 công ty NLG, VIC, DIG và SNZ trong năm 2017.",0,0,0,,,False,False,False,0
883,883,"Ngân hàng TMCP Quân đội (mã MBB) có dư nợ chứng khoán kinh doanh nợ cao nhất vào cuối năm nào trong các năm 2022, 2023 và 2025?",0,0,0,,,False,False,False,0
884,884,"Năm nào có tổng nợ phải trả của HND cao nhất trong các năm 2016, 2017, 2018, 2021 và 2022?",0,0,0,,,False,False,False,0
885,885,"Tỷ trọng chứng chỉ tiền gửi có kỳ hạn dưới 12 tháng tại các năm cuối 2021, 2022 và 2025 của STB đạt giá trị lớn nhất là bao nhiêu %?",0,0,0,,,False,False,False,0
886,886,"Mức giá trị lớn nhất của chỉ tiêu Tổng số dư dự phòng rủi ro cho vay khách hàng của VIB qua các năm tài chính 2015, 2022 và 2023 là bao nhiêu triệu đồng?",0,0,0,,,False,False,False,0
887,887,"Tổng thù lao Hội đồng Quản trị của Công ty mẹ Tập đoàn VINGROUP - CTCP (VIC) cho các năm 2022, 2023 và 2024 sau khi được cộng dồn lại là bao nhiêu triệu đồng?",0,0,0,,,False,False,False,0
888,888,"Tính giá trị trung bình Trái phiếu Chính phủ cuối năm 2021 của Ngân hàng TMCP Sài Gòn - Hà Nội công ty mẹ, Ngân hàng TMCP Đông Nam Á công ty mẹ, Ngân hàng TMCP Công Thương Việt Nam công ty mẹ, Ngân hàng TMCP Sài Gòn Tài Lộc công ty mẹ và Ngân hàng TMCP Xuất nhập khẩu Việt Nam công ty mẹ theo đơn vị tính nghìn tỷ đồng.",0,0,0,,,False,False,False,0
889,889,"Năm nào trong số 2019, 2020, 2023, 2024 có giá trị còn lại của TSCĐ vô hình lớn nhất của CTCP Chứng khoán FPT (FTS)?",0,0,0,,,False,False,False,0
890,890,"Với CTCP Tập đoàn Đầu tư Địa ốc No Va (NVL), năm nào trong các năm 2017, 2021 và 2023 có giá trị tuyệt đối của Tiền trả trước cho người bán ngắn hạn (số dư cuối kỳ) trên báo cáo tài chính riêng cao nhất?",0,0,0,,,False,False,False,0
891,891,"Giá trị trung bình của chi phí lãi vay ngắn hạn phải trả vào cuối năm 2022 của CTCP Tập đoàn Xây dựng Hòa Bình (HBC), CTCP Tập đoàn GELEX (GEX), Tổng Công ty Viglacera - CTCP (VGC) và Tổng Công ty Sông Đà - CTCP (SJG) là bao nhiêu tỷ đồng?",0,0,0,,,False,False,False,0
892,892,"Tỷ trọng doanh thu từ khu vực Lào so với tổng doanh thu toàn công ty của CTCP Hoàng Anh Gia Lai (HAG) trung bình trong các năm 2015, 2016, 2017 và 2022 là bao nhiêu phần trăm?",0,0,0,,,False,False,False,0
893,893,"Tổng doanh thu bán hàng hóa và dịch vụ cho các bên liên quan của công ty mẹ CTCP Tập đoàn Hà Đô (HDG) qua các năm 2016, 2017, 2018 và 2019 là bao nhiêu tỷ đồng?",0,0,0,,,False,False,False,0
894,894,"Giá trị trung bình cộng thuế TNDN đã nộp của Ngân hàng TMCP Ngoại thương Việt Nam (VCB) công ty mẹ qua các năm 2018, 2020, 2021, 2022 và 2025 là bao nhiêu triệu đồng?",0,0,0,,,False,False,False,0
895,895,"Tổng tiền thuê tối thiểu phải nhận theo hợp đồng thuê hoạt động lớn nhất của Tập đoàn VINGROUP - CTCP (VIC) trong các năm 2015, 2019, 2022 và 2025 là bao nhiêu tỷ đồng?",0,0,0,,,False,False,False,0
896,896,"Trung bình số dư cuối kỳ khoản vay bên liên quan ngắn hạn của CTCP Tập đoàn Kỹ nghệ gỗ Trường Thành (TTF) công ty mẹ trong các năm 2018, 2021, 2022 và 2024 là bao nhiêu tỷ đồng?",0,0,0,,,False,False,False,0
897,897,"Năm nào có số dư Tổng tiền và các khoản tương đương tiền của Công ty cổ phần Bluemarq Group (DXG) cao nhất trong các năm 2016, 2018 và 2020?",0,0,0,,,False,False,False,0
898,898,"Tổng số dư phải trả ngắn hạn khác các bên liên quan cuối năm 2024 của công ty mẹ Tổng Công ty cổ phần Đầu tư Phát triển Xây dựng (DIG), CTCP Vincom Retail (VRE) và CTCP Phát triển Bất động sản Phát Đạt (PDR) là bao nhiêu triệu đồng?",0,0,0,,,False,False,False,0
899,899,"CTCP Tập đoàn Thủy sản Minh Phú (MPC) (công ty mẹ) có số dư cuối kỳ khoản đầu tư vào công ty con lớn nhất trong các năm 2018, 2020, 2022 và 2023 là bao nhiêu nghìn tỷ đồng?",0,0,0,,,False,False,False,0
900,900,"Với CTCP Tập đoàn Masan (MSN), năm nào trong các năm 2016, 2017, 2019 và 2021 có vốn cổ phần đã phát hành (cổ phiếu phổ thông) lớn nhất theo số liệu công ty mẹ?",0,0,0,,,False,False,False,0
901,901,Giá trị còn lại cuối năm Tài sản cố định vô hình lớn nhất của Ngân hàng TMCP Kiên Long (KLB) trên cơ sở công ty mẹ trong các năm tài chính từ 2016 đến 2020 là bao nhiêu triệu đồng?,0,0,0,,,False,False,False,0
902,902,"Tổng tiền và các khoản tương đương tiền của CTCP Phát triển Bất động sản Văn Phú ở mức cao nhất vào cuối các năm 2016, 2017 và 2018 là bao nhiêu tỷ đồng?",0,0,0,,,False,False,False,0
903,903,"Chi phí khác của CTCP Tập đoàn Thủy sản Minh Phú trong các năm 2017, 2018, 2020, 2021 và 2022 có giá trị cao nhất là mấy trăm tỷ đồng?",0,0,0,,,False,False,False,0
904,904,"Năm nào trong các năm 2020, 2023 và 2024 có tổng doanh thu hoạt động tài chính lớn nhất đối với CTCP Tập đoàn Hà Đô?",0,0,0,,,False,False,False,0
905,905,"Tổng doanh thu hoạt động tài chính tích lũy của VIC qua các năm 2020, 2021, 2023 và 2025 là mấy nghìn tỷ đồng?",0,0,0,,,False,False,False,0
906,906,"Giá trị Tài sản cố định hữu hình của VGT công ty mẹ vào cuối năm nào là lớn nhất trong các năm 2015, 2017, 2018, 2020, 2022?",0,0,0,,,False,False,False,0
907,907,"Năm nào trong các năm 2016, 2019, 2020 và 2021 NVB có số lượng cổ phiếu phổ thông đang lưu hành cao nhất?",0,0,0,,,False,False,False,0
908,908,"Giá trị lớn nhất của Xây dựng cơ bản dở dang của Ngân hàng TMCP Á Châu (ACB) trong các năm 2016, 2017, 2019, 2023 và 2025 là mấy nghìn tỷ đồng?",0,0,0,,,False,False,False,0
909,909,"Số dư phải thu về cho vay ngắn hạn tối đa cho Công ty Dây đồng Việt Nam CFT của CTCP Điện lực Gelex (GEE) công ty mẹ trong các năm 2022, 2023, 2024, 2025 là bao nhiêu tỷ đồng?",0,0,0,,,False,False,False,0
910,910,"Năm nào CTCP Tập đoàn Dabaco Việt Nam (DBC) công ty mẹ có giá trị hàng hóa tồn kho cuối kỳ cao nhất trong các năm 2015, 2016, 2019, 2022 và 2025?",0,0,0,,,False,False,False,0
911,911,"Giá trị còn lại cuối năm của tài sản cố định hữu hình lớn nhất của Tổng Công ty Lâm nghiệp Việt Nam - CTCP (VIF) công ty mẹ vào cuối các năm 2017, 2020, 2021, 2022 và 2024 là bao nhiêu tỷ đồng?",0,0,0,,,False,False,False,0
912,912,"Tổng thù lao Hội đồng Quản trị và Ban Tổng Giám đốc cao nhất của Tổng Công ty Lâm nghiệp Việt Nam - CTCP (VIF) (công ty mẹ) trong các năm 2022, 2024 và 2025 là bao nhiêu tỷ đồng?",0,0,0,,,False,False,False,0
