ticker,year,document_id,scope,source_path,file_size_bytes,character_count,utf8_byte_count,page_count,table_count,first_table_offset,last_table_offset
SAB,2022,SAB_financial_statements_2022_consolidated,consolidated,data/data/ViFinQA/financial_statements/SAB/2022/SAB_financial_statements_2022_consolidated/SAB_financial_statements_2022_consolidated_extracted.txt,366538,338500,366538,148,170,2801,337164
SAB,2022,SAB_financial_statements_2022_separate,separate,data/data/ViFinQA/financial_statements/SAB/2022/SAB_financial_statements_2022_separate/SAB_financial_statements_2022_separate_extracted.txt,310453,288466,310453,128,144,9765,287322
SAB,2023,SAB_financial_statements_2023_consolidated,consolidated,data/data/ViFinQA/financial_statements/SAB/2023/SAB_financial_statements_2023_consolidated/SAB_financial_statements_2023_consolidated_extracted.txt,371185,342941,371185,148,170,2560,342109
SAB,2023,SAB_financial_statements_2023_separate,separate,data/data/ViFinQA/financial_statements/SAB/2023/SAB_financial_statements_2023_separate/SAB_financial_statements_2023_separate_extracted.txt,319226,296840,319226,132,149,9789,295898
SAB,2024,SAB_financial_statements_2024_consolidated,consolidated,data/data/ViFinQA/financial_statements/SAB/2024/SAB_financial_statements_2024_consolidated/SAB_financial_statements_2024_consolidated_extracted.txt,367482,339111,367482,146,166,2366,338117
SAB,2024,SAB_financial_statements_2024_separate,separate,data/data/ViFinQA/financial_statements/SAB/2024/SAB_financial_statements_2024_separate/SAB_financial_statements_2024_separate_extracted.txt,325611,302748,325611,128,176,2759,301656
SAB,2025,SAB_financial_statements_2025_consolidated,consolidated,data/data/ViFinQA/financial_statements/SAB/2025/SAB_financial_statements_2025_consolidated/SAB_financial_statements_2025_consolidated_extracted.txt,207317,178162,207317,76,85,2376,176797
SAB,2025,SAB_financial_statements_2025_separate,separate,data/data/ViFinQA/financial_statements/SAB/2025/SAB_financial_statements_2025_separate/SAB_financial_statements_2025_separate_extracted.txt,174770,151950,174770,68,76,2730,150186
SAM,2015,SAM_financial_statements_2015_consolidated,consolidated,data/data/ViFinQA/financial_statements/SAM/2015/SAM_financial_statements_2015_consolidated/SAM_financial_statements_2015_consolidated_extracted.txt,42996,37078,42996,14,13,393,36357
SAM,2015,SAM_financial_statements_2015_separate,separate,data/data/ViFinQA/financial_statements/SAM/2015/SAM_financial_statements_2015_separate/SAM_financial_statements_2015_separate_extracted.txt,124415,105075,124415,46,50,273,101566
SAM,2016,SAM_financial_statements_2016_consolidated,consolidated,data/data/ViFinQA/financial_statements/SAM/2016/SAM_financial_statements_2016_consolidated/SAM_financial_statements_2016_consolidated_extracted.txt,194263,164348,194263,49,55,1125,159055
SAM,2016,SAM_financial_statements_2016_separate,separate,data/data/ViFinQA/financial_statements/SAM/2016/SAM_financial_statements_2016_separate/SAM_financial_statements_2016_separate_extracted.txt,121059,102322,121059,33,47,1113,100633
SAM,2017,SAM_financial_statements_2017_consolidated,consolidated,data/data/ViFinQA/financial_statements/SAM/2017/SAM_financial_statements_2017_consolidated/SAM_financial_statements_2017_consolidated_extracted.txt,176091,149139,176091,57,83,280,145124
SAM,2017,SAM_financial_statements_2017_separate,separate,data/data/ViFinQA/financial_statements/SAM/2017/SAM_financial_statements_2017_separate/SAM_financial_statements_2017_separate_extracted.txt,115371,97949,115371,44,56,1970,94657
SAM,2018,SAM_financial_statements_2018_consolidated,consolidated,data/data/ViFinQA/financial_statements/SAM/2018/SAM_financial_statements_2018_consolidated/SAM_financial_statements_2018_consolidated_extracted.txt,165415,140309,165415,58,79,1773,139302
SAM,2018,SAM_financial_statements_2018_separate,separate,data/data/ViFinQA/financial_statements/SAM/2018/SAM_financial_statements_2018_separate/SAM_financial_statements_2018_separate_extracted.txt,123010,105035,123010,43,51,186,104234
SAM,2019,SAM_financial_statements_2019_consolidated,consolidated,data/data/ViFinQA/financial_statements/SAM/2019/SAM_financial_statements_2019_consolidated/SAM_financial_statements_2019_consolidated_extracted.txt,160148,135675,160148,59,72,245,133476
SAM,2019,SAM_financial_statements_2019_separate,separate,data/data/ViFinQA/financial_statements/SAM/2019/SAM_financial_statements_2019_separate/SAM_financial_statements_2019_separate_extracted.txt,93566,79968,93566,39,44,242,79320
SAM,2020,SAM_financial_statements_2020_consolidated,consolidated,data/data/ViFinQA/financial_statements/SAM/2020/SAM_financial_statements_2020_consolidated/SAM_financial_statements_2020_consolidated_extracted.txt,195347,165245,195347,54,73,278,163851
SAM,2020,SAM_financial_statements_2020_separate,separate,data/data/ViFinQA/financial_statements/SAM/2020/SAM_financial_statements_2020_separate/SAM_financial_statements_2020_separate_extracted.txt,146920,128622,146920,41,48,272,126836
SAM,2021,SAM_financial_statements_2021_consolidated,consolidated,data/data/ViFinQA/financial_statements/SAM/2021/SAM_financial_statements_2021_consolidated/SAM_financial_statements_2021_consolidated_extracted.txt,223244,188602,223244,63,80,278,186837
SAM,2021,SAM_financial_statements_2021_separate,separate,data/data/ViFinQA/financial_statements/SAM/2021/SAM_financial_statements_2021_separate/SAM_financial_statements_2021_separate_extracted.txt,138870,118142,138870,45,44,272,116466
SAM,2022,SAM_financial_statements_2022_consolidated,consolidated,data/data/ViFinQA/financial_statements/SAM/2022/SAM_financial_statements_2022_consolidated/SAM_financial_statements_2022_consolidated_extracted.txt,213807,182430,213807,63,86,1543,180970
SAM,2022,SAM_financial_statements_2022_separate,separate,data/data/ViFinQA/financial_statements/SAM/2022/SAM_financial_statements_2022_separate/SAM_financial_statements_2022_separate_extracted.txt,139778,119499,139778,47,43,1540,118555
SAM,2023,SAM_financial_statements_2023_consolidated,consolidated,data/data/ViFinQA/financial_statements/SAM/2023/SAM_financial_statements_2023_consolidated/SAM_financial_statements_2023_consolidated_extracted.txt,193939,165787,193939,57,71,271,164254
SAM,2023,SAM_financial_statements_2023_separate,separate,data/data/ViFinQA/financial_statements/SAM/2023/SAM_financial_statements_2023_separate/SAM_financial_statements_2023_separate_extracted.txt,132458,113887,132458,44,51,268,112423
SAM,2024,SAM_financial_statements_2024_consolidated,consolidated,data/data/ViFinQA/financial_statements/SAM/2024/SAM_financial_statements_2024_consolidated/SAM_financial_statements_2024_consolidated_extracted.txt,188873,161058,188873,56,72,2381,159417
SAM,2024,SAM_financial_statements_2024_separate,separate,data/data/ViFinQA/financial_statements/SAM/2024/SAM_financial_statements_2024_separate/SAM_financial_statements_2024_separate_extracted.txt,129391,111110,129391,42,51,2379,109505
SAM,2025,SAM_financial_statements_2025_consolidated,consolidated,data/data/ViFinQA/financial_statements/SAM/2025/SAM_financial_statements_2025_consolidated/SAM_financial_statements_2025_consolidated_extracted.txt,182935,155606,182935,54,75,2345,153929
SAM,2025,SAM_financial_statements_2025_separate,separate,data/data/ViFinQA/financial_statements/SAM/2025/SAM_financial_statements_2025_separate/SAM_financial_statements_2025_separate_extracted.txt,124548,106943,124548,39,45,2341,105159
SCR,2015,SCR_financial_statements_2015_consolidated,consolidated,data/data/ViFinQA/financial_statements/SCR/2015/SCR_financial_statements_2015_consolidated/SCR_financial_statements_2015_consolidated_extracted.txt,194867,164913,194867,73,81,260,160175
SCR,2015,SCR_financial_statements_2015_separate,separate,data/data/ViFinQA/financial_statements/SCR/2015/SCR_financial_statements_2015_separate/SCR_financial_statements_2015_separate_extracted.txt,151503,128763,151503,58,66,219,124044
SCR,2016,SCR_financial_statements_2016_consolidated,consolidated,data/data/ViFinQA/financial_statements/SCR/2016/SCR_financial_statements_2016_consolidated/SCR_financial_statements_2016_consolidated_extracted.txt,183912,156360,183912,73,79,643,156020
SCR,2016,SCR_financial_statements_2016_separate,separate,data/data/ViFinQA/financial_statements/SCR/2016/SCR_financial_statements_2016_separate/SCR_financial_statements_2016_separate_extracted.txt,141545,120632,141545,58,64,224,119985
SCR,2017,SCR_financial_statements_2017_consolidated,consolidated,data/data/ViFinQA/financial_statements/SCR/2017/SCR_financial_statements_2017_consolidated/SCR_financial_statements_2017_consolidated_extracted.txt,173993,148835,173993,65,71,277,148384
SCR,2017,SCR_financial_statements_2017_separate,separate,data/data/ViFinQA/financial_statements/SCR/2017/SCR_financial_statements_2017_separate/SCR_financial_statements_2017_separate_extracted.txt,144799,123750,144799,58,73,225,122363
SCR,2018,SCR_financial_statements_2018_consolidated,consolidated,data/data/ViFinQA/financial_statements/SCR/2018/SCR_financial_statements_2018_consolidated/SCR_financial_statements_2018_consolidated_extracted.txt,206021,175193,206021,79,84,686,173444
SCR,2018,SCR_financial_statements_2018_separate,separate,data/data/ViFinQA/financial_statements/SCR/2018/SCR_financial_statements_2018_separate/SCR_financial_statements_2018_separate_extracted.txt,171584,146755,171584,69,73,625,145813
SCR,2019,SCR_financial_statements_2019_consolidated,consolidated,data/data/ViFinQA/financial_statements/SCR/2019/SCR_financial_statements_2019_consolidated/SCR_financial_statements_2019_consolidated_extracted.txt,209672,176951,209672,73,91,612,175518
SCR,2019,SCR_financial_statements_2019_separate,separate,data/data/ViFinQA/financial_statements/SCR/2019/SCR_financial_statements_2019_separate/SCR_financial_statements_2019_separate_extracted.txt,179231,152234,179231,62,80,616,150617
SCR,2020,SCR_financial_statements_2020_consolidated,consolidated,data/data/ViFinQA/financial_statements/SCR/2020/SCR_financial_statements_2020_consolidated/SCR_financial_statements_2020_consolidated_extracted.txt,200401,168998,200401,69,99,615,167739
SCR,2020,SCR_financial_statements_2020_separate,separate,data/data/ViFinQA/financial_statements/SCR/2020/SCR_financial_statements_2020_separate/SCR_financial_statements_2020_separate_extracted.txt,172781,147236,172781,59,84,212,146123
SCR,2021,SCR_financial_statements_2021_consolidated,consolidated,data/data/ViFinQA/financial_statements/SCR/2021/SCR_financial_statements_2021_consolidated/SCR_financial_statements_2021_consolidated_extracted.txt,195710,165510,195710,72,102,215,164121
SCR,2021,SCR_financial_statements_2021_separate,separate,data/data/ViFinQA/financial_statements/SCR/2021/SCR_financial_statements_2021_separate/SCR_financial_statements_2021_separate_extracted.txt,168219,143039,168219,65,82,268,140730
SCR,2022,SCR_financial_statements_2022_consolidated,consolidated,data/data/ViFinQA/financial_statements/SCR/2022/SCR_financial_statements_2022_consolidated/SCR_financial_statements_2022_consolidated_extracted.txt,166238,139882,166238,60,84,252,138620
SCR,2022,SCR_financial_statements_2022_separate,separate,data/data/ViFinQA/financial_statements/SCR/2022/SCR_financial_statements_2022_separate/SCR_financial_statements_2022_separate_extracted.txt,156486,132434,156486,57,76,249,131196
SCR,2023,SCR_financial_statements_2023_consolidated,consolidated,data/data/ViFinQA/financial_statements/SCR/2023/SCR_financial_statements_2023_consolidated/SCR_financial_statements_2023_consolidated_extracted.txt,168985,141521,168985,58,73,2289,140241
SCR,2023,SCR_financial_statements_2023_separate,separate,data/data/ViFinQA/financial_statements/SCR/2023/SCR_financial_statements_2023_separate/SCR_financial_statements_2023_separate_extracted.txt,178079,151802,178079,57,67,212,150536
SCR,2024,SCR_financial_statements_2024_consolidated,consolidated,data/data/ViFinQA/financial_statements/SCR/2024/SCR_financial_statements_2024_consolidated/SCR_financial_statements_2024_consolidated_extracted.txt,225452,187200,225452,64,78,3033,185846
SCR,2024,SCR_financial_statements_2024_separate,separate,data/data/ViFinQA/financial_statements/SCR/2024/SCR_financial_statements_2024_separate/SCR_financial_statements_2024_separate_extracted.txt,214998,179692,214998,63,69,3081,177900
SCR,2025,SCR_financial_statements_2025_consolidated,consolidated,data/data/ViFinQA/financial_statements/SCR/2025/SCR_financial_statements_2025_consolidated/SCR_financial_statements_2025_consolidated_extracted.txt,231583,191900,231583,62,74,3180,190806
SCR,2025,SCR_financial_statements_2025_separate,separate,data/data/ViFinQA/financial_statements/SCR/2025/SCR_financial_statements_2025_separate/SCR_financial_statements_2025_separate_extracted.txt,213665,178425,213665,59,67,3379,176531
SGB,2015,SGB_financial_statements_2015_consolidated,consolidated,data/data/ViFinQA/financial_statements/SGB/2015/SGB_financial_statements_2015_consolidated/SGB_financial_statements_2015_consolidated_extracted.txt,21262,18581,21262,9,10,409,16996
SGB,2015,SGB_financial_statements_2015_separate,separate,data/data/ViFinQA/financial_statements/SGB/2015/SGB_financial_statements_2015_separate/SGB_financial_statements_2015_separate_extracted.txt,20990,18392,20990,9,10,332,16802
SGB,2016,SGB_financial_statements_2016_consolidated,consolidated,data/data/ViFinQA/financial_statements/SGB/2016/SGB_financial_statements_2016_consolidated/SGB_financial_statements_2016_consolidated_extracted.txt,173739,147702,173739,53,75,3573,143033
SGB,2016,SGB_financial_statements_2016_separate,separate,data/data/ViFinQA/financial_statements/SGB/2016/SGB_financial_statements_2016_separate/SGB_financial_statements_2016_separate_extracted.txt,188808,163826,188808,53,68,3520,159595
SGB,2017,SGB_financial_statements_2017_consolidated,consolidated,data/data/ViFinQA/financial_statements/SGB/2017/SGB_financial_statements_2017_consolidated/SGB_financial_statements_2017_consolidated_extracted.txt,183028,154027,183028,53,71,3360,149293
SGB,2017,SGB_financial_statements_2017_separate,separate,data/data/ViFinQA/financial_statements/SGB/2017/SGB_financial_statements_2017_separate/SGB_financial_statements_2017_separate_extracted.txt,180003,152026,180003,53,71,3140,147906
SGB,2018,SGB_financial_statements_2018_consolidated,consolidated,data/data/ViFinQA/financial_statements/SGB/2018/SGB_financial_statements_2018_consolidated/SGB_financial_statements_2018_consolidated_extracted.txt,34630,29206,34630,14,12,3329,27686
SGB,2018,SGB_financial_statements_2018_separate,separate,data/data/ViFinQA/financial_statements/SGB/2018/SGB_financial_statements_2018_separate/SGB_financial_statements_2018_separate_extracted.txt,168429,141103,168429,52,66,3160,137797
SGB,2019,SGB_financial_statements_2019_consolidated,consolidated,data/data/ViFinQA/financial_statements/SGB/2019/SGB_financial_statements_2019_consolidated/SGB_financial_statements_2019_consolidated_extracted.txt,180761,151063,180761,52,69,3295,146969
SGB,2019,SGB_financial_statements_2019_separate,separate,data/data/ViFinQA/financial_statements/SGB/2019/SGB_financial_statements_2019_separate/SGB_financial_statements_2019_separate_extracted.txt,174534,146996,174534,52,63,3141,143683
SGB,2020,SGB_financial_statements_2020_consolidated,consolidated,data/data/ViFinQA/financial_statements/SGB/2020/SGB_financial_statements_2020_consolidated/SGB_financial_statements_2020_consolidated_extracted.txt,190777,157941,190777,49,67,3181,156765
SGB,2020,SGB_financial_statements_2020_separate,separate,data/data/ViFinQA/financial_statements/SGB/2020/SGB_financial_statements_2020_separate/SGB_financial_statements_2020_separate_extracted.txt,184165,152701,184165,49,70,2739,151612
SGB,2021,SGB_financial_statements_2021_consolidated,consolidated,data/data/ViFinQA/financial_statements/SGB/2021/SGB_financial_statements_2021_consolidated/SGB_financial_statements_2021_consolidated_extracted.txt,184626,153925,184626,53,67,3317,149548
SGB,2021,SGB_financial_statements_2021_separate,separate,data/data/ViFinQA/financial_statements/SGB/2021/SGB_financial_statements_2021_separate/SGB_financial_statements_2021_separate_extracted.txt,185136,154660,185136,53,70,3439,150725
SGB,2022,SGB_financial_statements_2022_consolidated,consolidated,data/data/ViFinQA/financial_statements/SGB/2022/SGB_financial_statements_2022_consolidated/SGB_financial_statements_2022_consolidated_extracted.txt,194716,160820,194716,54,71,206,156131
SGB,2022,SGB_financial_statements_2022_separate,separate,data/data/ViFinQA/financial_statements/SGB/2022/SGB_financial_statements_2022_separate/SGB_financial_statements_2022_separate_extracted.txt,189283,156286,189283,54,73,3102,152213
SGB,2023,SGB_financial_statements_2023_consolidated,consolidated,data/data/ViFinQA/financial_statements/SGB/2023/SGB_financial_statements_2023_consolidated/SGB_financial_statements_2023_consolidated_extracted.txt,191971,160773,191971,54,72,3287,156287
SGB,2023,SGB_financial_statements_2023_separate,separate,data/data/ViFinQA/financial_statements/SGB/2023/SGB_financial_statements_2023_separate/SGB_financial_statements_2023_separate_extracted.txt,183119,152926,183119,54,67,3092,148914
SGB,2024,SGB_financial_statements_2024_consolidated,consolidated,data/data/ViFinQA/financial_statements/SGB/2024/SGB_financial_statements_2024_consolidated/SGB_financial_statements_2024_consolidated_extracted.txt,202126,168605,202126,57,74,3216,165191
SGB,2024,SGB_financial_statements_2024_separate,separate,data/data/ViFinQA/financial_statements/SGB/2024/SGB_financial_statements_2024_separate/SGB_financial_statements_2024_separate_extracted.txt,197412,163575,197412,57,74,3107,160169
SGB,2025,SGB_financial_statements_2025_consolidated,consolidated,data/data/ViFinQA/financial_statements/SGB/2025/SGB_financial_statements_2025_consolidated/SGB_financial_statements_2025_consolidated_extracted.txt,196674,164620,196674,55,67,3183,161320
SGB,2025,SGB_financial_statements_2025_separate,separate,data/data/ViFinQA/financial_statements/SGB/2025/SGB_financial_statements_2025_separate/SGB_financial_statements_2025_separate_extracted.txt,193425,161720,193425,55,70,3147,158263
SHB,2015,SHB_financial_statements_2015_consolidated,consolidated,data/data/ViFinQA/financial_statements/SHB/2015/SHB_financial_statements_2015_consolidated/SHB_financial_statements_2015_consolidated_extracted.txt,249867,206641,249867,80,106,1387,205826
SHB,2015,SHB_financial_statements_2015_separate,separate,data/data/ViFinQA/financial_statements/SHB/2015/SHB_financial_statements_2015_separate/SHB_financial_statements_2015_separate_extracted.txt,242052,200932,242052,75,97,1372,200261
SHB,2016,SHB_financial_statements_2016_consolidated,consolidated,data/data/ViFinQA/financial_statements/SHB/2016/SHB_financial_statements_2016_consolidated/SHB_financial_statements_2016_consolidated_extracted.txt,270218,224456,270218,81,123,451,223841
SHB,2016,SHB_financial_statements_2016_separate,separate,data/data/ViFinQA/financial_statements/SHB/2016/SHB_financial_statements_2016_separate/SHB_financial_statements_2016_separate_extracted.txt,235291,195072,235291,70,104,285,194497
SHB,2017,SHB_financial_statements_2017_consolidated,consolidated,data/data/ViFinQA/financial_statements/SHB/2017/SHB_financial_statements_2017_consolidated/SHB_financial_statements_2017_consolidated_extracted.txt,226362,187019,226362,69,85,196,186217
SHB,2017,SHB_financial_statements_2017_separate,separate,data/data/ViFinQA/financial_statements/SHB/2017/SHB_financial_statements_2017_separate/SHB_financial_statements_2017_separate_extracted.txt,203278,168309,203278,66,81,193,167569
SHB,2018,SHB_financial_statements_2018_consolidated,consolidated,data/data/ViFinQA/financial_statements/SHB/2018/SHB_financial_statements_2018_consolidated/SHB_financial_statements_2018_consolidated_extracted.txt,248118,205243,248118,83,111,471,204576
SHB,2018,SHB_financial_statements_2018_separate,separate,data/data/ViFinQA/financial_statements/SHB/2018/SHB_financial_statements_2018_separate/SHB_financial_statements_2018_separate_extracted.txt,230199,190593,230199,76,97,429,190008
SHB,2019,SHB_financial_statements_2019_consolidated,consolidated,data/data/ViFinQA/financial_statements/SHB/2019/SHB_financial_statements_2019_consolidated/SHB_financial_statements_2019_consolidated_extracted.txt,240556,202991,240556,79,104,232,202220
SHB,2019,SHB_financial_statements_2019_separate,separate,data/data/ViFinQA/financial_statements/SHB/2019/SHB_financial_statements_2019_separate/SHB_financial_statements_2019_separate_extracted.txt,222560,187236,222560,72,93,229,186364
SHB,2020,SHB_financial_statements_2020_consolidated,consolidated,data/data/ViFinQA/financial_statements/SHB/2020/SHB_financial_statements_2020_consolidated/SHB_financial_statements_2020_consolidated_extracted.txt,232256,194368,232256,79,112,232,192297
SHB,2020,SHB_financial_statements_2020_separate,separate,data/data/ViFinQA/financial_statements/SHB/2020/SHB_financial_statements_2020_separate/SHB_financial_statements_2020_separate_extracted.txt,214096,179554,214096,71,90,229,178189
SHB,2021,SHB_financial_statements_2021_consolidated,consolidated,data/data/ViFinQA/financial_statements/SHB/2021/SHB_financial_statements_2021_consolidated/SHB_financial_statements_2021_consolidated_extracted.txt,266882,222310,266882,84,114,232,219853
SHB,2021,SHB_financial_statements_2021_separate,separate,data/data/ViFinQA/financial_statements/SHB/2021/SHB_financial_statements_2021_separate/SHB_financial_statements_2021_separate_extracted.txt,246639,204780,246639,76,103,230,202414
SHB,2022,SHB_financial_statements_2022_consolidated,consolidated,data/data/ViFinQA/financial_statements/SHB/2022/SHB_financial_statements_2022_consolidated/SHB_financial_statements_2022_consolidated_extracted.txt,240009,201952,240009,77,111,8608,201110
SHB,2022,SHB_financial_statements_2022_separate,separate,data/data/ViFinQA/financial_statements/SHB/2022/SHB_financial_statements_2022_separate/SHB_financial_statements_2022_separate_extracted.txt,219125,183340,219125,71,104,237,182524
SHB,2023,SHB_financial_statements_2023_consolidated,consolidated,data/data/ViFinQA/financial_statements/SHB/2023/SHB_financial_statements_2023_consolidated/SHB_financial_statements_2023_consolidated_extracted.txt,216602,180625,216602,62,105,1500,180040
SHB,2023,SHB_financial_statements_2023_separate,separate,data/data/ViFinQA/financial_statements/SHB/2023/SHB_financial_statements_2023_separate/SHB_financial_statements_2023_separate_extracted.txt,192643,160831,192643,57,97,625,159913
SHB,2024,SHB_financial_statements_2024_consolidated,consolidated,data/data/ViFinQA/financial_statements/SHB/2024/SHB_financial_statements_2024_consolidated/SHB_financial_statements_2024_consolidated_extracted.txt,224293,186544,224293,69,105,1411,185083
SHB,2024,SHB_financial_statements_2024_separate,separate,data/data/ViFinQA/financial_statements/SHB/2024/SHB_financial_statements_2024_separate/SHB_financial_statements_2024_separate_extracted.txt,203652,169570,203652,60,96,577,168261
SHB,2025,SHB_financial_statements_2025_consolidated,consolidated,data/data/ViFinQA/financial_statements/SHB/2025/SHB_financial_statements_2025_consolidated/SHB_financial_statements_2025_consolidated_extracted.txt,219604,182659,219604,68,106,1366,179913
SHB,2025,SHB_financial_statements_2025_separate,separate,data/data/ViFinQA/financial_statements/SHB/2025/SHB_financial_statements_2025_separate/SHB_financial_statements_2025_separate_extracted.txt,199326,166035,199326,60,97,1341,163451
SJG,2018,SJG_financial_statements_2018_aggregated,unknown,data/data/ViFinQA/financial_statements/SJG/2018/SJG_financial_statements_2018_aggregated/SJG_financial_statements_2018_aggregated_extracted.txt,195090,164885,195090,55,75,1559,164203
SJG,2018,SJG_financial_statements_2018_consolidated,consolidated,data/data/ViFinQA/financial_statements/SJG/2018/SJG_financial_statements_2018_consolidated/SJG_financial_statements_2018_consolidated_extracted.txt,227223,189166,227223,58,72,1560,188573
SJG,2019,SJG_financial_statements_2019_consolidated,consolidated,data/data/ViFinQA/financial_statements/SJG/2019/SJG_financial_statements_2019_consolidated/SJG_financial_statements_2019_consolidated_extracted.txt,232870,193788,232870,59,79,4888,193180
SJG,2019,SJG_financial_statements_2019_separate,separate,data/data/ViFinQA/financial_statements/SJG/2019/SJG_financial_statements_2019_separate/SJG_financial_statements_2019_separate_extracted.txt,195733,165359,195733,55,75,4826,164335
SJG,2020,SJG_financial_statements_2020_consolidated,consolidated,data/data/ViFinQA/financial_statements/SJG/2020/SJG_financial_statements_2020_consolidated/SJG_financial_statements_2020_consolidated_extracted.txt,237696,198780,237696,62,78,5910,198040
SJG,2020,SJG_financial_statements_2020_separate,separate,data/data/ViFinQA/financial_statements/SJG/2020/SJG_financial_statements_2020_separate/SJG_financial_statements_2020_separate_extracted.txt,203085,172398,203085,54,75,6891,171688
SJG,2021,SJG_financial_statements_2021_consolidated,consolidated,data/data/ViFinQA/financial_statements/SJG/2021/SJG_financial_statements_2021_consolidated/SJG_financial_statements_2021_consolidated_extracted.txt,196947,162649,196947,51,64,4937,161517
SJG,2021,SJG_financial_statements_2021_separate,separate,data/data/ViFinQA/financial_statements/SJG/2021/SJG_financial_statements_2021_separate/SJG_financial_statements_2021_separate_extracted.txt,173939,146724,173939,46,71,4887,145953
SJG,2022,SJG_financial_statements_2022_consolidated,consolidated,data/data/ViFinQA/financial_statements/SJG/2022/SJG_financial_statements_2022_consolidated/SJG_financial_statements_2022_consolidated_extracted.txt,193900,161306,193900,53,53,6094,159817
SJG,2022,SJG_financial_statements_2022_separate,separate,data/data/ViFinQA/financial_statements/SJG/2022/SJG_financial_statements_2022_separate/SJG_financial_statements_2022_separate_extracted.txt,176540,149101,176540,52,59,5213,146843
SJG,2023,SJG_financial_statements_2023_consolidated,consolidated,data/data/ViFinQA/financial_statements/SJG/2023/SJG_financial_statements_2023_consolidated/SJG_financial_statements_2023_consolidated_extracted.txt,206174,169761,206174,55,58,5659,167892
SJG,2023,SJG_financial_statements_2023_separate,separate,data/data/ViFinQA/financial_statements/SJG/2023/SJG_financial_statements_2023_separate/SJG_financial_statements_2023_separate_extracted.txt,176638,149065,176638,55,64,4731,146360
SJG,2024,SJG_financial_statements_2024_aggregated,unknown,data/data/ViFinQA/financial_statements/SJG/2024/SJG_financial_statements_2024_aggregated/SJG_financial_statements_2024_aggregated_extracted.txt,177319,149634,177319,54,64,2768,147148
SJG,2024,SJG_financial_statements_2024_consolidated,consolidated,data/data/ViFinQA/financial_statements/SJG/2024/SJG_financial_statements_2024_consolidated/SJG_financial_statements_2024_consolidated_extracted.txt,197988,164882,197988,55,55,3596,163147
SJG,2025,SJG_financial_statements_2025_aggregated,unknown,data/data/ViFinQA/financial_statements/SJG/2025/SJG_financial_statements_2025_aggregated/SJG_financial_statements_2025_aggregated_extracted.txt,173084,145021,173084,52,62,3675,142689
SJG,2025,SJG_financial_statements_2025_consolidated,consolidated,data/data/ViFinQA/financial_statements/SJG/2025/SJG_financial_statements_2025_consolidated/SJG_financial_statements_2025_consolidated_extracted.txt,199397,164039,199397,55,56,2965,162041
SNZ,2017,SNZ_financial_statements_2017_consolidated,consolidated,data/data/ViFinQA/financial_statements/SNZ/2017/SNZ_financial_statements_2017_consolidated/SNZ_financial_statements_2017_consolidated_extracted.txt,214529,181636,214529,66,71,2465,177654
SNZ,2017,SNZ_financial_statements_2017_separate,separate,data/data/ViFinQA/financial_statements/SNZ/2017/SNZ_financial_statements_2017_separate/SNZ_financial_statements_2017_separate_extracted.txt,151962,129571,151962,50,57,1302,127745
SNZ,2018,SNZ_financial_statements_2018_consolidated,consolidated,data/data/ViFinQA/financial_statements/SNZ/2018/SNZ_financial_statements_2018_consolidated/SNZ_financial_statements_2018_consolidated_extracted.txt,202411,171325,202411,67,67,1872,169627
SNZ,2018,SNZ_financial_statements_2018_separate,separate,data/data/ViFinQA/financial_statements/SNZ/2018/SNZ_financial_statements_2018_separate/SNZ_financial_statements_2018_separate_extracted.txt,125173,105684,125173,45,49,1849,104242
SNZ,2019,SNZ_financial_statements_2019_consolidated,consolidated,data/data/ViFinQA/financial_statements/SNZ/2019/SNZ_financial_statements_2019_consolidated/SNZ_financial_statements_2019_consolidated_extracted.txt,202084,171485,202084,65,89,2437,170341
SNZ,2019,SNZ_financial_statements_2019_separate,separate,data/data/ViFinQA/financial_statements/SNZ/2019/SNZ_financial_statements_2019_separate/SNZ_financial_statements_2019_separate_extracted.txt,126087,106015,126087,46,51,2457,105566
SNZ,2020,SNZ_financial_statements_2020_consolidated,consolidated,data/data/ViFinQA/financial_statements/SNZ/2020/SNZ_financial_statements_2020_consolidated/SNZ_financial_statements_2020_consolidated_extracted.txt,208031,176080,208031,65,78,2513,173001
SNZ,2020,SNZ_financial_statements_2020_separate,separate,data/data/ViFinQA/financial_statements/SNZ/2020/SNZ_financial_statements_2020_separate/SNZ_financial_statements_2020_separate_extracted.txt,133278,113985,133278,45,52,2473,112118
SNZ,2021,SNZ_financial_statements_2021_consolidated,consolidated,data/data/ViFinQA/financial_statements/SNZ/2021/SNZ_financial_statements_2021_consolidated/SNZ_financial_statements_2021_consolidated_extracted.txt,206144,173318,206144,64,74,2467,172021
SNZ,2021,SNZ_financial_statements_2021_separate,separate,data/data/ViFinQA/financial_statements/SNZ/2021/SNZ_financial_statements_2021_separate/SNZ_financial_statements_2021_separate_extracted.txt,119422,101284,119422,44,50,1738,100093
SNZ,2022,SNZ_financial_statements_2022_consolidated,consolidated,data/data/ViFinQA/financial_statements/SNZ/2022/SNZ_financial_statements_2022_consolidated/SNZ_financial_statements_2022_consolidated_extracted.txt,213511,180948,213511,69,78,3643,178288
SNZ,2022,SNZ_financial_statements_2022_separate,separate,data/data/ViFinQA/financial_statements/SNZ/2022/SNZ_financial_statements_2022_separate/SNZ_financial_statements_2022_separate_extracted.txt,129264,110078,129264,47,52,3123,108980
